ts_recv,instrument_id,raw_symbol,underlying,instrument_class,expiration,strike_price
2025-09-22 10:30:06.476460664+00:00,33559195,AAPL  260918C00125000,AAPL,C,2026-09-18,125.0
2025-09-22 10:30:06.483477155+00:00,33559197,AAPL  260918C00110000,AAPL,C,2026-09-18,110.0
2025-09-22 10:30:06.483487246+00:00,33559198,AAPL  260918C00055000,AAPL,C,2026-09-18,55.0
2025-09-22 10:30:06.483928654+00:00,33559199,AAPL  260918P00080000,AAPL,P,2026-09-18,80.0
2025-09-22 10:30:06.483938531+00:00,33559200,AAPL  260918C00310000,AAPL,C,2026-09-18,310.0
2025-09-22 10:30:06.486469847+00:00,33559201,AAPL  260918C00070000,AAPL,C,2026-09-18,70.0
2025-09-22 10:30:06.523573117+00:00,33559229,AAPL  260116C00295000,AAPL,C,2026-01-16,295.0
2025-09-22 10:30:06.619348241+00:00,16782077,AAPL  251003C00165000,AAPL,C,2025-10-03,165.0
2025-09-22 10:30:06.626174767+00:00,16782081,AAPL  251003P00270000,AAPL,P,2025-10-03,270.0
2025-09-22 10:30:06.676948936+00:00,33559356,AAPL  260220P00140000,AAPL,P,2026-02-20,140.0
2025-09-22 10:30:06.679492242+00:00,16782125,AAPL  251003P00310000,AAPL,P,2025-10-03,310.0
2025-09-22 10:30:06.686958442+00:00,33559362,AAPL  260220C00235000,AAPL,C,2026-02-20,235.0
2025-09-22 10:30:06.686978772+00:00,33559364,AAPL  260220P00300000,AAPL,P,2026-02-20,300.0
2025-09-22 10:30:06.693989670+00:00,33559366,AAPL  260220P00100000,AAPL,P,2026-02-20,100.0
2025-09-22 10:30:06.694420016+00:00,33559367,AAPL  260220C00140000,AAPL,C,2026-02-20,140.0
2025-09-22 10:30:06.694435248+00:00,33559368,AAPL  260220C00155000,AAPL,C,2026-02-20,155.0
2025-09-22 10:30:06.696976569+00:00,33559369,AAPL  260220C00130000,AAPL,C,2026-02-20,130.0
2025-09-22 10:30:06.696987417+00:00,33559370,AAPL  260220C00170000,AAPL,C,2026-02-20,170.0
2025-09-22 10:30:06.704002125+00:00,33559373,AAPL  260220P00205000,AAPL,P,2026-02-20,205.0
2025-09-22 10:30:06.704013407+00:00,33559374,AAPL  260220P00265000,AAPL,P,2026-02-20,265.0
2025-09-22 10:30:06.704449326+00:00,33559375,AAPL  260220P00235000,AAPL,P,2026-02-20,235.0
2025-09-22 10:30:06.704460720+00:00,33559376,AAPL  260220C00295000,AAPL,C,2026-02-20,295.0
2025-09-22 10:30:06.707000827+00:00,33559377,AAPL  260220C00250000,AAPL,C,2026-02-20,250.0
2025-09-22 10:30:06.707015634+00:00,33559379,AAPL  260220C00350000,AAPL,C,2026-02-20,350.0
2025-09-22 10:30:06.751358375+00:00,16782183,AAPL  251003C00135000,AAPL,C,2025-10-03,135.0
2025-09-22 10:30:06.789760075+00:00,16782214,AAPL  251031C00175000,AAPL,C,2025-10-31,175.0
2025-09-22 10:30:06.879960203+00:00,16782285,AAPL  251031C00135000,AAPL,C,2025-10-31,135.0
2025-09-22 10:30:06.886972723+00:00,16782289,AAPL  251031P00320000,AAPL,P,2025-10-31,320.0
2025-09-22 10:30:06.949666650+00:00,16782339,AAPL  251031P00305000,AAPL,P,2025-10-31,305.0
2025-09-22 10:30:06.987695108+00:00,33559602,AAPL  250926C00250000,AAPL,C,2025-09-26,250.0
2025-09-22 10:30:06.987715215+00:00,33559604,AAPL  250926P00210000,AAPL,P,2025-09-26,210.0
2025-09-22 10:30:06.997723806+00:00,33559610,AAPL  250926P00155000,AAPL,P,2025-09-26,155.0
2025-09-22 10:30:07.004710601+00:00,33559614,AAPL  250926P00270000,AAPL,P,2025-09-26,270.0
2025-09-22 10:30:07.005185526+00:00,33559615,AAPL  250926C00235000,AAPL,C,2025-09-26,235.0
2025-09-22 10:30:07.005201996+00:00,33559616,AAPL  250926P00195000,AAPL,P,2025-09-26,195.0
2025-09-22 10:30:07.007738458+00:00,33559617,AAPL  250926C00220000,AAPL,C,2025-09-26,220.0
2025-09-22 10:30:07.007752874+00:00,33559618,AAPL  250926P00180000,AAPL,P,2025-09-26,180.0
2025-09-22 10:30:07.014723412+00:00,33559621,AAPL  250926P00165000,AAPL,P,2025-09-26,165.0
2025-09-22 10:30:07.104954356+00:00,33559694,AAPL  250926P00125000,AAPL,P,2025-09-26,125.0
2025-09-22 10:30:07.105445224+00:00,33559695,AAPL  250926C00315000,AAPL,C,2025-09-26,315.0
2025-09-22 10:30:07.107988074+00:00,33559697,AAPL  250926P00290000,AAPL,P,2025-09-26,290.0
2025-09-22 10:30:07.168160624+00:00,33559748,AAPL  251010P00185000,AAPL,P,2025-10-10,185.0
2025-09-22 10:30:07.178164557+00:00,33559754,AAPL  251010P00280000,AAPL,P,2025-10-10,280.0
2025-09-22 10:30:07.185150742+00:00,33559758,AAPL  251010P00165000,AAPL,P,2025-10-10,165.0
2025-09-22 10:30:07.185647698+00:00,33559760,AAPL  251010P00200000,AAPL,P,2025-10-10,200.0
2025-09-22 10:30:07.188203690+00:00,33559763,AAPL  251010P00215000,AAPL,P,2025-10-10,215.0
2025-09-22 10:30:07.195164161+00:00,33559765,AAPL  251010P00300000,AAPL,P,2025-10-10,300.0
2025-09-22 10:30:07.195174618+00:00,33559766,AAPL  251010C00230000,AAPL,C,2025-10-10,230.0
2025-09-22 10:30:07.195660308+00:00,33559767,AAPL  251010C00260000,AAPL,C,2025-10-10,260.0
2025-09-22 10:30:07.198206447+00:00,33559769,AAPL  251010C00245000,AAPL,C,2025-10-10,245.0
2025-09-22 10:30:07.278428407+00:00,33559836,AAPL  251024C00230000,AAPL,C,2025-10-24,230.0
2025-09-22 10:30:07.288437479+00:00,33559842,AAPL  251024P00185000,AAPL,P,2025-10-24,185.0
2025-09-22 10:30:07.295919764+00:00,33559848,AAPL  251024C00300000,AAPL,C,2025-10-24,300.0
2025-09-22 10:30:07.298471272+00:00,33559851,AAPL  251024C00170000,AAPL,C,2025-10-24,170.0
2025-09-22 10:30:07.305427854+00:00,33559853,AAPL  251024P00200000,AAPL,P,2025-10-24,200.0
2025-09-22 10:30:07.305437995+00:00,33559854,AAPL  251024C00255000,AAPL,C,2025-10-24,255.0
2025-09-22 10:30:07.305933130+00:00,33559855,AAPL  251024P00165000,AAPL,P,2025-10-24,165.0
2025-09-22 10:30:07.308479679+00:00,33559857,AAPL  251024C00270000,AAPL,C,2025-10-24,270.0
2025-09-22 10:30:07.358634564+00:00,33559900,AAPL  251024C00140000,AAPL,C,2025-10-24,140.0
2025-09-22 10:30:07.375605165+00:00,33559910,AAPL  251024C00320000,AAPL,C,2025-10-24,320.0
2025-09-22 10:30:07.376121105+00:00,33559912,AAPL  251010P00155000,AAPL,P,2025-10-10,155.0
2025-09-22 10:30:07.378673401+00:00,33559915,AAPL  251010C00110000,AAPL,C,2025-10-10,110.0
2025-09-22 10:30:07.388701189+00:00,33559924,AAPL  250926P00227500,AAPL,P,2025-09-26,227.5
2025-09-22 10:30:07.406193207+00:00,33559936,AAPL  250926P00222500,AAPL,P,2025-09-26,222.5
2025-09-22 10:30:07.408739631+00:00,33559938,AAPL  250926P00252500,AAPL,P,2025-09-26,252.5
2025-09-22 10:30:07.415696246+00:00,33559941,AAPL  250926C00247500,AAPL,C,2025-09-26,247.5
2025-09-22 10:30:07.438799638+00:00,33559961,AAPL  250926P00212500,AAPL,P,2025-09-26,212.5
2025-09-22 10:30:07.478686407+00:00,16782762,AAPL  251219C00050000,AAPL,C,2025-12-19,50.0
2025-09-22 10:30:07.481243096+00:00,16782765,AAPL  251219P00050000,AAPL,P,2025-12-19,50.0
2025-09-22 10:30:07.481253748+00:00,16782766,AAPL  251219C00120000,AAPL,C,2025-12-19,120.0
2025-09-22 10:30:07.488695422+00:00,16782769,AAPL  251219C00165000,AAPL,C,2025-12-19,165.0
2025-09-22 10:30:07.488715427+00:00,16782770,AAPL  251219C00105000,AAPL,C,2025-12-19,105.0
2025-09-22 10:30:07.491267275+00:00,16782773,AAPL  251219P00210000,AAPL,P,2025-12-19,210.0
2025-09-22 10:30:07.491277506+00:00,16782774,AAPL  251219C00260000,AAPL,C,2025-12-19,260.0
2025-09-22 10:30:07.498729224+00:00,16782777,AAPL  251219P00180000,AAPL,P,2025-12-19,180.0
2025-09-22 10:30:07.515935228+00:00,33560021,AAPL  260618P00320000,AAPL,P,2026-06-18,320.0
2025-09-22 10:30:07.518996777+00:00,33560025,AAPL  260618P00340000,AAPL,P,2026-06-18,340.0
2025-09-22 10:30:07.521349452+00:00,16782798,AAPL  251219P00330000,AAPL,P,2025-12-19,330.0
2025-09-22 10:30:07.525957772+00:00,33560029,AAPL  261218P00450000,AAPL,P,2026-12-18,450.0
2025-09-22 10:30:07.525969166+00:00,33560030,AAPL  260618P00370000,AAPL,P,2026-06-18,370.0
2025-09-22 10:30:07.528840987+00:00,16782802,AAPL  251219P00040000,AAPL,P,2025-12-19,40.0
2025-09-22 10:30:07.536507918+00:00,33560039,AAPL  260116P00390000,AAPL,P,2026-01-16,390.0
2025-09-22 10:30:07.541035906+00:00,16782812,AAPL  251219P00080000,AAPL,P,2025-12-19,80.0
2025-09-22 10:30:07.549067904+00:00,33560049,AAPL  260320P00310000,AAPL,P,2026-03-20,310.0
2025-09-22 10:30:07.551049356+00:00,16782819,AAPL  251219C00150000,AAPL,C,2025-12-19,150.0
2025-09-22 10:30:07.551059611+00:00,16782820,AAPL  251219P00240000,AAPL,P,2025-12-19,240.0
2025-09-22 10:30:07.553159455+00:00,16782823,AAPL  251219P00065000,AAPL,P,2025-12-19,65.0
2025-09-22 10:30:07.553171047+00:00,16782824,AAPL  251219C00135000,AAPL,C,2025-12-19,135.0
2025-09-22 10:30:07.561078814+00:00,16782827,AAPL  251219P00200000,AAPL,P,2025-12-19,200.0
2025-09-22 10:30:07.563183604+00:00,16782831,AAPL  251219P00225000,AAPL,P,2025-12-19,225.0
2025-09-22 10:30:07.563193558+00:00,16782832,AAPL  251219C00290000,AAPL,C,2025-12-19,290.0
2025-09-22 10:30:07.571453114+00:00,16782837,AAPL  270115C00165000,AAPL,C,2027-01-15,165.0
2025-09-22 10:30:07.578982231+00:00,16782841,AAPL  270115C00175000,AAPL,C,2027-01-15,175.0
2025-09-22 10:30:07.591180551+00:00,16782852,AAPL  251219P00025000,AAPL,P,2025-12-19,25.0
2025-09-22 10:30:07.603273102+00:00,16782863,AAPL  251219P00010000,AAPL,P,2025-12-19,10.0
2025-09-22 10:30:07.626217799+00:00,33560110,AAPL  260918P00310000,AAPL,P,2026-09-18,310.0
2025-09-22 10:30:07.629259333+00:00,33560113,AAPL  260918P00370000,AAPL,P,2026-09-18,370.0
2025-09-22 10:30:07.631272032+00:00,16782884,AAPL  270115P00300000,AAPL,P,2027-01-15,300.0
2025-09-22 10:30:07.641284871+00:00,16782891,AAPL  270115P00220000,AAPL,P,2027-01-15,220.0
2025-09-22 10:30:07.643369175+00:00,16782895,AAPL  270115C00310000,AAPL,C,2027-01-15,310.0
2025-09-22 10:30:07.643380315+00:00,16782896,AAPL  270115P00250000,AAPL,P,2027-01-15,250.0
2025-09-22 10:30:07.701758897+00:00,16782941,AAPL  270115C00140000,AAPL,C,2027-01-15,140.0
2025-09-22 10:30:07.709371+00:00,16782945,AAPL  270115C00125000,AAPL,C,2027-01-15,125.0
2025-09-22 10:30:07.741849556+00:00,16782973,AAPL  270115P00105000,AAPL,P,2027-01-15,105.0
2025-09-22 10:30:07.741859336+00:00,16782974,AAPL  270115P00030000,AAPL,P,2027-01-15,30.0
2025-09-22 10:30:07.749486895+00:00,16782977,AAPL  270115P00090000,AAPL,P,2027-01-15,90.0
2025-09-22 10:30:07.749502695+00:00,16782978,AAPL  270115P00015000,AAPL,P,2027-01-15,15.0
2025-09-22 10:30:07.759544866+00:00,33560218,AAPL  260220P00390000,AAPL,P,2026-02-20,390.0
2025-09-22 10:30:07.771609470+00:00,16782995,AAPL  270115C00115000,AAPL,C,2027-01-15,115.0
2025-09-22 10:30:07.773679646+00:00,16782999,AAPL  270115P00155000,AAPL,P,2027-01-15,155.0
2025-09-22 10:30:07.776541050+00:00,33560229,AAPL  260220P00320000,AAPL,P,2026-02-20,320.0
2025-09-22 10:30:07.801698056+00:00,16783020,AAPL  270115C00420000,AAPL,C,2027-01-15,420.0
2025-09-22 10:30:07.809680634+00:00,16783025,AAPL  251219C00285000,AAPL,C,2025-12-19,285.0
2025-09-22 10:30:07.809696400+00:00,16783026,AAPL  251017C00360000,AAPL,C,2025-10-17,360.0
2025-09-22 10:30:07.811725265+00:00,16783027,AAPL  270115P00070000,AAPL,P,2027-01-15,70.0
2025-09-22 10:30:07.812010438+00:00,16783029,AAPL  251017C00280000,AAPL,C,2025-10-17,280.0
2025-09-22 10:30:07.812022307+00:00,16783030,AAPL  251017P00220000,AAPL,P,2025-10-17,220.0
2025-09-22 10:30:07.813775071+00:00,16783031,AAPL  270115C00370000,AAPL,C,2027-01-15,370.0
2025-09-22 10:30:07.813791116+00:00,16783032,AAPL  270115P00045000,AAPL,P,2027-01-15,45.0
2025-09-22 10:30:07.819714443+00:00,16783033,AAPL  251017P00260000,AAPL,P,2025-10-17,260.0
2025-09-22 10:30:07.819730277+00:00,16783034,AAPL  251017P00205000,AAPL,P,2025-10-17,205.0
2025-09-22 10:30:07.822034597+00:00,16783037,AAPL  251017P00160000,AAPL,P,2025-10-17,160.0
2025-09-22 10:30:07.829748274+00:00,16783041,AAPL  251017P00145000,AAPL,P,2025-10-17,145.0
2025-09-22 10:30:07.832069147+00:00,16783046,AAPL  270617P00065000,AAPL,P,2027-06-17,65.0
2025-09-22 10:30:07.839793074+00:00,16783050,AAPL  270617C00075000,AAPL,C,2027-06-17,75.0
2025-09-22 10:30:07.842082635+00:00,16783053,AAPL  270617C00160000,AAPL,C,2027-06-17,160.0
2025-09-22 10:30:07.842093232+00:00,16783054,AAPL  270617C00135000,AAPL,C,2027-06-17,135.0
2025-09-22 10:30:07.849810880+00:00,16783057,AAPL  270617P00170000,AAPL,P,2027-06-17,170.0
2025-09-22 10:30:07.849826072+00:00,16783058,AAPL  270617C00320000,AAPL,C,2027-06-17,320.0
2025-09-22 10:30:07.852107204+00:00,16783061,AAPL  270617C00250000,AAPL,C,2027-06-17,250.0
2025-09-22 10:30:07.859840413+00:00,16783065,AAPL  270617C00270000,AAPL,C,2027-06-17,270.0
2025-09-22 10:30:07.861860894+00:00,16783068,AAPL  251219C00400000,AAPL,C,2025-12-19,400.0
2025-09-22 10:30:07.871881131+00:00,16783075,AAPL  251219P00255000,AAPL,P,2025-12-19,255.0
2025-09-22 10:30:07.871889478+00:00,16783076,AAPL  251017C00335000,AAPL,C,2025-10-17,335.0
2025-09-22 10:30:07.881908102+00:00,16783083,AAPL  251017P00250000,AAPL,P,2025-10-17,250.0
2025-09-22 10:30:07.881918490+00:00,16783084,AAPL  251017P00190000,AAPL,P,2025-10-17,190.0
2025-09-22 10:30:07.883947641+00:00,16783087,AAPL  251017C00310000,AAPL,C,2025-10-17,310.0
2025-09-22 10:30:07.883958041+00:00,16783088,AAPL  251017P00235000,AAPL,P,2025-10-17,235.0
2025-09-22 10:30:07.891948356+00:00,16783091,AAPL  251017P00130000,AAPL,P,2025-10-17,130.0
2025-09-22 10:30:07.893971878+00:00,16783095,AAPL  251017P00175000,AAPL,P,2025-10-17,175.0
2025-09-22 10:30:07.901971405+00:00,16783100,AAPL  270617P00095000,AAPL,P,2027-06-17,95.0
2025-09-22 10:30:07.911984897+00:00,16783107,AAPL  270617C00190000,AAPL,C,2027-06-17,190.0
2025-09-22 10:30:07.911994945+00:00,16783108,AAPL  270617C00115000,AAPL,C,2027-06-17,115.0
2025-09-22 10:30:07.914019911+00:00,16783111,AAPL  270617C00050000,AAPL,C,2027-06-17,50.0
2025-09-22 10:30:07.914029779+00:00,16783112,AAPL  270617C00210000,AAPL,C,2027-06-17,210.0
2025-09-22 10:30:07.922008948+00:00,16783115,AAPL  270617C00380000,AAPL,C,2027-06-17,380.0
2025-09-22 10:30:07.924043695+00:00,16783119,AAPL  270617P00125000,AAPL,P,2027-06-17,125.0
2025-09-22 10:30:07.924048595+00:00,16783120,AAPL  270617C00300000,AAPL,C,2027-06-17,300.0
2025-09-22 10:30:08.020176766+00:00,33560428,AAPL  250926P00325000,AAPL,P,2025-09-26,325.0
2025-09-22 10:30:08.022483546+00:00,16783198,AAPL  271217C00390000,AAPL,C,2027-12-17,390.0
2025-09-22 10:30:08.030371167+00:00,16783202,AAPL  271217C00360000,AAPL,C,2027-12-17,360.0
2025-09-22 10:30:08.032502210+00:00,16783205,AAPL  271217C00260000,AAPL,C,2027-12-17,260.0
2025-09-22 10:30:08.032507675+00:00,16783206,AAPL  271217C00200000,AAPL,C,2027-12-17,200.0
2025-09-22 10:30:08.037659286+00:00,33560440,AAPL  250926P00295000,AAPL,P,2025-09-26,295.0
2025-09-22 10:30:08.040391460+00:00,16783209,AAPL  271217C00245000,AAPL,C,2027-12-17,245.0
2025-09-22 10:30:08.040405774+00:00,16783210,AAPL  271217C00185000,AAPL,C,2027-12-17,185.0
2025-09-22 10:30:08.042520024+00:00,16783213,AAPL  271217C00140000,AAPL,C,2027-12-17,140.0
2025-09-22 10:30:08.042530925+00:00,16783214,AAPL  271217C00080000,AAPL,C,2027-12-17,80.0
2025-09-22 10:30:08.050425040+00:00,16783217,AAPL  271217C00125000,AAPL,C,2027-12-17,125.0
2025-09-22 10:30:08.050439180+00:00,16783218,AAPL  271217C00065000,AAPL,C,2027-12-17,65.0
2025-09-22 10:30:08.052544430+00:00,16783221,AAPL  271217C00285000,AAPL,C,2027-12-17,285.0
2025-09-22 10:30:08.092435276+00:00,16783252,AAPL  271217C00330000,AAPL,C,2027-12-17,330.0
2025-09-22 10:30:08.094439842+00:00,16783256,AAPL  271217C00420000,AAPL,C,2027-12-17,420.0
2025-09-22 10:30:08.102453479+00:00,16783259,AAPL  271217C00230000,AAPL,C,2027-12-17,230.0
2025-09-22 10:30:08.102464156+00:00,16783260,AAPL  271217C00170000,AAPL,C,2027-12-17,170.0
2025-09-22 10:30:08.104453154+00:00,16783263,AAPL  271217C00275000,AAPL,C,2027-12-17,275.0
2025-09-22 10:30:08.104463626+00:00,16783264,AAPL  271217C00215000,AAPL,C,2027-12-17,215.0
2025-09-22 10:30:08.112482768+00:00,16783267,AAPL  271217C00110000,AAPL,C,2027-12-17,110.0
2025-09-22 10:30:08.112492840+00:00,16783268,AAPL  271217C00050000,AAPL,C,2027-12-17,50.0
2025-09-22 10:30:08.114476805+00:00,16783271,AAPL  271217C00155000,AAPL,C,2027-12-17,155.0
2025-09-22 10:30:08.114487686+00:00,16783272,AAPL  271217C00095000,AAPL,C,2027-12-17,95.0
2025-09-22 10:30:08.124506230+00:00,16783279,AAPL  271217C00300000,AAPL,C,2027-12-17,300.0
2025-09-22 10:30:08.127879327+00:00,33560512,AAPL  251010P00285000,AAPL,P,2025-10-10,285.0
2025-09-22 10:30:08.200601386+00:00,33560571,AAPL  251024P00295000,AAPL,P,2025-10-24,295.0
2025-09-22 10:30:08.212922452+00:00,16783350,AAPL  251017P00100000,AAPL,P,2025-10-17,100.0
2025-09-22 10:30:08.220950481+00:00,16783353,AAPL  251017C00090000,AAPL,C,2025-10-17,90.0
2025-09-22 10:30:08.280808677+00:00,33560636,AAPL  251024C00310000,AAPL,C,2025-10-24,310.0
2025-09-22 10:30:08.290821657+00:00,33560643,AAPL  251010C00145000,AAPL,C,2025-10-10,145.0
2025-09-22 10:30:08.298300274+00:00,33560648,AAPL  251024P00130000,AAPL,P,2025-10-24,130.0
2025-09-22 10:30:08.300822145+00:00,33560650,AAPL  251024C00120000,AAPL,C,2025-10-24,120.0
2025-09-22 10:30:08.307782408+00:00,33560653,AAPL  251010P00310000,AAPL,P,2025-10-10,310.0
2025-09-22 10:30:08.308313965+00:00,33560655,AAPL  251010C00135000,AAPL,C,2025-10-10,135.0
2025-09-22 10:30:08.333194359+00:00,16783445,AAPL  251121P00280000,AAPL,P,2025-11-21,280.0
2025-09-22 10:30:08.333205480+00:00,16783446,AAPL  251121C00230000,AAPL,C,2025-11-21,230.0
2025-09-22 10:30:08.341328745+00:00,16783449,AAPL  251121C00265000,AAPL,C,2025-11-21,265.0
2025-09-22 10:30:08.341347629+00:00,16783450,AAPL  251121C00215000,AAPL,C,2025-11-21,215.0
2025-09-22 10:30:08.343217793+00:00,16783453,AAPL  251121C00170000,AAPL,C,2025-11-21,170.0
2025-09-22 10:30:08.343227651+00:00,16783454,AAPL  251121C00100000,AAPL,C,2025-11-21,100.0
2025-09-22 10:30:08.351377189+00:00,16783457,AAPL  251121C00155000,AAPL,C,2025-11-21,155.0
2025-09-22 10:30:08.403205742+00:00,16783499,AAPL  251121P00255000,AAPL,P,2025-11-21,255.0
2025-09-22 10:30:08.403216140+00:00,16783500,AAPL  251121C00200000,AAPL,C,2025-11-21,200.0
2025-09-22 10:30:08.405175005+00:00,16783503,AAPL  251121C00305000,AAPL,C,2025-11-21,305.0
2025-09-22 10:30:08.405185841+00:00,16783504,AAPL  251121C00245000,AAPL,C,2025-11-21,245.0
2025-09-22 10:30:08.413234379+00:00,16783507,AAPL  251121C00140000,AAPL,C,2025-11-21,140.0
2025-09-22 10:30:08.415204370+00:00,16783511,AAPL  251121C00185000,AAPL,C,2025-11-21,185.0
2025-09-22 10:30:08.415214122+00:00,16783512,AAPL  251121C00125000,AAPL,C,2025-11-21,125.0
2025-09-22 10:30:08.423409537+00:00,16783518,AAPL  260515P00050000,AAPL,P,2026-05-15,50.0
2025-09-22 10:30:08.431643965+00:00,16783522,AAPL  260515P00090000,AAPL,P,2026-05-15,90.0
2025-09-22 10:30:08.433422372+00:00,16783525,AAPL  260515C00380000,AAPL,C,2026-05-15,380.0
2025-09-22 10:30:08.433433822+00:00,16783526,AAPL  260515C00280000,AAPL,C,2026-05-15,280.0
2025-09-22 10:30:08.441652332+00:00,16783529,AAPL  260515P00120000,AAPL,P,2026-05-15,120.0
2025-09-22 10:30:08.441672225+00:00,16783530,AAPL  260515C00330000,AAPL,C,2026-05-15,330.0
2025-09-22 10:30:08.443447128+00:00,16783533,AAPL  260515P00220000,AAPL,P,2026-05-15,220.0
2025-09-22 10:30:08.451234814+00:00,33560772,AAPL  260116C00055000,AAPL,C,2026-01-16,55.0
2025-09-22 10:30:08.461250730+00:00,33560779,AAPL  260116P00205000,AAPL,P,2026-01-16,205.0
2025-09-22 10:30:08.461258990+00:00,33560780,AAPL  260116P00255000,AAPL,P,2026-01-16,255.0
2025-09-22 10:30:08.468721637+00:00,33560784,AAPL  260116C00065000,AAPL,C,2026-01-16,65.0
2025-09-22 10:30:08.471238205+00:00,33560786,AAPL  260116C00250000,AAPL,C,2026-01-16,250.0
2025-09-22 10:30:08.471271974+00:00,33560787,AAPL  260116C00165000,AAPL,C,2026-01-16,165.0
2025-09-22 10:30:08.471287846+00:00,33560788,AAPL  260116C00160000,AAPL,C,2026-01-16,160.0
2025-09-22 10:30:08.478208543+00:00,33560789,AAPL  260116P00235000,AAPL,P,2026-01-16,235.0
2025-09-22 10:30:08.478219407+00:00,33560790,AAPL  260116C00125000,AAPL,C,2026-01-16,125.0
2025-09-22 10:30:08.478735840+00:00,33560791,AAPL  260116P00080000,AAPL,P,2026-01-16,80.0
2025-09-22 10:30:08.478745356+00:00,33560792,AAPL  260116P00285000,AAPL,P,2026-01-16,285.0
2025-09-22 10:30:08.481251542+00:00,33560793,AAPL  260116C00085000,AAPL,C,2026-01-16,85.0
2025-09-22 10:30:08.481262871+00:00,33560794,AAPL  260116P00265000,AAPL,P,2026-01-16,265.0
2025-09-22 10:30:08.488238466+00:00,33560797,AAPL  260116P00130000,AAPL,P,2026-01-16,130.0
2025-09-22 10:30:08.488248150+00:00,33560798,AAPL  260116P00210000,AAPL,P,2026-01-16,210.0
2025-09-22 10:30:08.488759398+00:00,33560799,AAPL  260116C00185000,AAPL,C,2026-01-16,185.0
2025-09-22 10:30:08.491276023+00:00,33560801,AAPL  260116P00160000,AAPL,P,2026-01-16,160.0
2025-09-22 10:30:08.493451137+00:00,16783572,AAPL  260515P00105000,AAPL,P,2026-05-15,105.0
2025-09-22 10:30:08.495405302+00:00,16783576,AAPL  260515C00350000,AAPL,C,2026-05-15,350.0
2025-09-22 10:30:08.503464493+00:00,16783579,AAPL  260515P00160000,AAPL,P,2026-05-15,160.0
2025-09-22 10:30:08.503474882+00:00,16783580,AAPL  260515P00180000,AAPL,P,2026-05-15,180.0
2025-09-22 10:30:08.505420378+00:00,16783583,AAPL  260515P00130000,AAPL,P,2026-05-15,130.0
2025-09-22 10:30:08.505428777+00:00,16783584,AAPL  260515C00250000,AAPL,C,2026-05-15,250.0
2025-09-22 10:30:08.515442750+00:00,16783591,AAPL  260515P00195000,AAPL,P,2026-05-15,195.0
2025-09-22 10:30:08.573752033+00:00,16783637,AAPL  260821P00220000,AAPL,P,2026-08-21,220.0
2025-09-22 10:30:08.573762350+00:00,16783638,AAPL  260821C00145000,AAPL,C,2026-08-21,145.0
2025-09-22 10:30:08.582096636+00:00,16783641,AAPL  260821P00250000,AAPL,P,2026-08-21,250.0
2025-09-22 10:30:08.582116988+00:00,16783642,AAPL  260821C00160000,AAPL,C,2026-08-21,160.0
2025-09-22 10:30:08.583775697+00:00,16783645,AAPL  260821P00125000,AAPL,P,2026-08-21,125.0
2025-09-22 10:30:08.592125060+00:00,16783649,AAPL  260821P00140000,AAPL,P,2026-08-21,140.0
2025-09-22 10:30:08.623860741+00:00,16783677,AAPL  260417C00155000,AAPL,C,2026-04-17,155.0
2025-09-22 10:30:08.623872001+00:00,16783678,AAPL  260417P00185000,AAPL,P,2026-04-17,185.0
2025-09-22 10:30:08.631690364+00:00,33560916,AAPL  260618C00255000,AAPL,C,2026-06-18,255.0
2025-09-22 10:30:08.632262004+00:00,16783681,AAPL  260417C00150000,AAPL,C,2026-04-17,150.0
2025-09-22 10:30:08.632276662+00:00,16783682,AAPL  260417P00200000,AAPL,P,2026-04-17,200.0
2025-09-22 10:30:08.633884968+00:00,16783685,AAPL  260417C00230000,AAPL,C,2026-04-17,230.0
2025-09-22 10:30:08.641709176+00:00,33560923,AAPL  260618P00055000,AAPL,P,2026-06-18,55.0
2025-09-22 10:30:08.641719878+00:00,33560924,AAPL  260618C00070000,AAPL,C,2026-06-18,70.0
2025-09-22 10:30:08.642281185+00:00,16783689,AAPL  260417C00260000,AAPL,C,2026-04-17,260.0
2025-09-22 10:30:08.643808719+00:00,16783691,AAPL  260821P00280000,AAPL,P,2026-08-21,280.0
